source_x,doi,pmcid,pubmed_id,created,created_year
CZI,10.1016/j.jinf.2020.02.013,NA,NA,2020-02-21,2020
CZI,10.1016/j.jinf.2020.02.014,NA,NA,2020-02-27,2020
CZI,10.1016/j.jinf.2020.02.016,NA,NA,2020-02-26,2020
CZI,10.1016/j.jinf.2020.02.018,NA,NA,2020-02-27,2020
CZI,10.1016/j.jinf.2020.02.019,NA,NA,2020-02-26,2020
CZI,10.1016/j.jinf.2020.02.020,NA,NA,2020-02-28,2020
CZI,10.1016/j.jinf.2020.02.022,NA,NA,2020-03-03,2020
CZI,10.1016/j.jinf.2020.02.024,NA,NA,2020-03-03,2020
CZI,10.1016/j.jinf.2020.02.025,NA,NA,2020-03-04,2020
CZI,10.1016/j.jinf.2020.02.027,NA,NA,2020-03-09,2020
CZI,10.1016/j.jinf.2020.02.028,NA,NA,2020-03-09,2020
CZI,10.1016/j.jinf.2020.02.029,NA,NA,2020-03-09,2020
CZI,10.1016/j.jinf.2020.02.031,NA,NA,2020-03-09,2020
CZI,10.1016/j.joim.2020.02.004,NA,NA,2020-02-19,2020
CZI,10.1016/j.jpha.2020.03.001,NA,NA,2020-03-09,2020
CZI,10.1016/j.jpha.2020.03.004,NA,NA,2020-03-06,2020
CZI,10.1016/j.jpra.2018.04.003,NA,NA,2018-06-14,2018
CZI,10.1016/j.jtho.2020.02.010,NA,NA,2020-02-28,2020
CZI,10.1016/j.jtho.2020.02.024,NA,NA,2020-03-07,2020
CZI,10.1016/j.jtho.2020.02.025,NA,NA,2020-03-06,2020
CZI,10.1016/j.jvs.2010.08.027,NA,NA,2010-10-26,2010
CZI,10.1016/j.kint.2020.03.001,NA,NA,2020-03-07,2020
CZI,10.1016/j.lfs.2020.117477,NA,NA,2020-02-28,2020
CZI,10.1016/j.mayocp.2020.02.003,NA,NA,2020-02-28,2020
CZI,10.1016/j.medcli.2020.02.002,NA,32093921,2020-02-21,2020
CZI,10.1016/j.meegid.2020.104211,NA,NA,2020-01-30,2020
CZI,10.1016/j.meegid.2020.104212,NA,NA,2020-01-29,2020
CZI,10.1016/j.meegid.2020.104260,NA,NA,2020-02-21,2020
CZI,10.1016/j.micinf.2020.01.003,NA,NA,2020-02-01,2020
CZI,10.1016/j.micinf.2020.02.002,NA,NA,2020-02-21,2020
CZI,10.1016/j.micinf.2020.02.004,NA,NA,2020-02-21,2020
CZI,10.1016/j.micinf.2020.02.006,NA,NA,2020-02-22,2020
CZI,10.1016/j.midw.2020.102668,NA,NA,2020-03-02,2020
CZI,10.1016/j.molimm.2020.02.001,NA,NA,2020-02-14,2020
CZI,10.1016/j.nwh.2020.02.002,NA,NA,2020-02-23,2020
CZI,10.1016/j.pcad.2020.02.007,NA,NA,2020-02-12,2020
CZI,10.1016/j.phrs.2020.104743,NA,NA,2020-03-04,2020
CZI,10.1016/j.prevetmed.2015.10.018,NA,NA,2015-11-04,2015
CZI,10.1016/j.psychres.2020.112895,NA,NA,2020-02-26,2020
CZI,10.1016/j.psychres.2020.112902,NA,NA,2020-02-28,2020
CZI,10.1016/j.psychres.2020.112903,NA,NA,2020-02-28,2020
CZI,10.1016/j.puhe.2020.02.001,NA,NA,2020-02-25,2020
CZI,10.1016/j.pulmoe.2020.02.010,NA,NA,2020-03-06,2020
CZI,10.1016/j.radcr.2019.03.016,NA,NA,2019-04-04,2019
CZI,10.1016/j.rce.2020.01.001,NA,32063263,2020-02-13,2020
CZI,10.1016/j.rmed.2019.02.021,NA,NA,2019-03-13,2019
CZI,10.1016/j.sapharm.2020.02.003,NA,NA,2020-02-12,2020
CZI,10.1016/j.scib.2020.02.005,NA,NA,2020-02-07,2020
CZI,10.1016/j.scib.2020.02.025,NA,NA,2020-03-03,2020
CZI,10.1016/j.socscimed.2020.112851,NA,NA,2020-02-13,2020
CZI,10.1016/j.talanta.2020.120865,NA,NA,2020-02-25,2020
CZI,10.1016/j.tim.2020.02.001,NA,NA,2020-02-24,2020
CZI,10.1016/j.tmaid.2020.101566,NA,NA,2020-01-30,2020
CZI,10.1016/j.tmaid.2020.101567,NA,NA,2020-01-30,2020
CZI,10.1016/j.tmaid.2020.101568,NA,32006656,2020-01-30,2020
CZI,10.1016/j.tmaid.2020.101571,NA,NA,2020-02-05,2020
CZI,10.1016/j.tmaid.2020.101572,NA,NA,2020-02-05,2020
CZI,10.1016/j.tmaid.2020.101574,NA,NA,2020-02-07,2020
CZI,10.1016/j.tmaid.2020.101575,NA,NA,2020-02-06,2020
CZI,10.1016/j.tmaid.2020.101577,NA,NA,2020-02-07,2020
CZI,10.1016/j.tmaid.2020.101578,NA,NA,2020-02-08,2020
CZI,10.1016/j.tmaid.2020.101604,NA,NA,2020-02-26,2020
CZI,10.1016/j.tmaid.2020.101606,NA,NA,2020-02-27,2020
CZI,10.1016/j.tmaid.2020.101607,NA,NA,2020-02-27,2020
CZI,10.1016/j.tmaid.2020.101608,NA,NA,2020-02-27,2020
CZI,10.1016/j.tmaid.2020.101613,NA,32126292,2020-02-29,2020
CZI,10.1016/j.tmaid.2020.101615,NA,NA,2020-03-07,2020
CZI,10.1016/J.TMAID.2020.101619,NA,NA,NA,NA
CZI,10.1016/j.tmrv.2020.02.003,NA,NA,2020-02-21,2020
CZI,10.1016/j.tmrv.2020.02.004,NA,NA,2020-02-26,2020
CZI,10.1016/j.vaccine.2020.02.039,NA,NA,2020-02-21,2020
CZI,10.1016/j.vetmic.2020.108604,NA,NA,2020-02-07,2020
CZI,10.1016/j.virusres.2019.197843,NA,NA,2019-12-26,2019
CZI,10.1016/j.virusres.2020.197869,NA,NA,2020-01-18,2020
CZI,10.1016/S0140-6736(03)13412-5,NA,NA,NA,NA
CZI,10.1016/S0140-6736(07)60497-8,NA,32080991,NA,NA
CZI,10.1016/S0140-6736(19)33221-0,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30069-6,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30154-9,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30183-5,NA,31986264,NA,NA
CZI,10.1016/S0140-6736(20)30183-5,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30184-7,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30186-0,NA,31986259,NA,NA
CZI,10.1016/S0140-6736(20)30211-7,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30212-9,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30250-6,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30251-8,NA,NA,NA,NA
CZI,10.1016/s0140-6736(20)30252-x,NA,NA,2020-01-30,2020
CZI,10.1016/S0140-6736(20)30260-9,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30292-0,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30299-3,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30300-7,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30302-0,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30304-4,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30305-6,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30308-1,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30309-3,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30311-1,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30313-5,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30317-2,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30350-0,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30355-X,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30356-1,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30357-3,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30358-5,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30359-7,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30360-3,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30361-5,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30363-9,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30365-2,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30370-6,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30371-8,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30373-1,NA,NA,NA,NA
CZI,10.1016/s0140-6736(20)30374-3,NA,NA,2020-02-13,2020
CZI,10.1016/S0140-6736(20)30375-5,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30379-2,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30405-0,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30411-6,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30418-9,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30420-7,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30421-9,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30427-X,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30459-1,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30460-8,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30461-X,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30462-1,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30463-3,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30464-5,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30466-9,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30468-2,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30493-1,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30520-1,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30521-3,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30522-5,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30526-2,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30547-X,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30551-1,NA,NA,NA,NA
CZI,10.1016/S0140-6736(20)30557-2,NA,NA,NA,NA
CZI,10.1016/S0262-4079(20)30188-3,NA,NA,NA,NA
CZI,10.1016/S0262-4079(20)30236-0,NA,NA,NA,NA
CZI,10.1016/S0262-4079(20)30278-5,NA,NA,NA,NA
CZI,10.1016/S0262-4079(20)30281-5,NA,NA,NA,NA
CZI,10.1016/S0262-4079(20)30375-4,NA,NA,NA,NA
CZI,10.1016/S0262-4079(20)30376-6,NA,NA,NA,NA
CZI,10.1016/S0262-4079(20)30377-8,NA,NA,NA,NA
CZI,10.1016/S0262-4079(20)30378-X,NA,NA,NA,NA
CZI,10.1016/S0262-4079(20)30402-4,NA,NA,NA,NA
CZI,10.1016/S0262-4079(20)30472-3,NA,NA,NA,NA
CZI,10.1016/S0262-4079(20)30473-5,NA,NA,NA,NA
CZI,10.1016/S0262-4079(20)30476-0,NA,NA,NA,NA
CZI,10.1016/S0262-4079(20)30477-2,NA,NA,NA,NA
CZI,10.1016/s0618-8278(19)30533-x,NA,NA,2019-04-16,2019
CZI,10.1016/S1470-2045(20)30096-6,NA,NA,NA,NA
CZI,10.1016/S1470-2045(20)30149-2,NA,NA,NA,NA
CZI,10.1016/S1470-2045(20)30150-9,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30063-3,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30067-0,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30068-2,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30071-2,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30072-4,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30076-1,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30086-4,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30110-9,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30111-0,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30113-4,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30114-6,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30119-5,NA,32087115,NA,NA
CZI,10.1016/S1473-3099(20)30120-1,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30128-6,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30129-8,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30132-8,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30134-1,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30141-9,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30147-X,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30152-3,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30157-2,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30158-4,NA,NA,NA,NA
CZI,10.1016/S1473-3099(20)30159-6,NA,NA,NA,NA
CZI,10.1016/S2213-2600(19)30417-5,NA,NA,NA,NA
CZI,10.1016/S2213-2600(20)30056-4,NA,NA,NA,NA
CZI,10.1016/S2213-2600(20)30060-6,NA,NA,NA,NA
CZI,10.1016/S2213-2600(20)30064-3,NA,NA,NA,NA
CZI,10.1016/S2213-2600(20)30066-7,NA,NA,NA,NA
CZI,10.1016/S2213-2600(20)30070-9,NA,NA,NA,NA
CZI,10.1016/S2213-2600(20)30071-0,NA,NA,NA,NA
CZI,10.1016/S2213-2600(20)30076-X,NA,NA,NA,NA
CZI,10.1016/S2213-2600(20)30079-5,NA,NA,NA,NA
CZI,10.1016/S2213-2600(20)30082-5,NA,NA,NA,NA
CZI,10.1016/S2213-2600(20)30084-9,NA,NA,NA,NA
CZI,10.1016/S2213-2600(20)30085-0,NA,NA,NA,NA
CZI,10.1016/S2213-2600(20)30110-7,NA,NA,NA,NA
CZI,10.1016/S2214-109X(20)30083-8,NA,NA,NA,NA
CZI,10.1016/S2215-0366(20)30046-8,NA,NA,NA,NA
CZI,10.1016/S2215-0366(20)30047-X,NA,NA,NA,NA
CZI,10.1016/S2215-0366(20)30073-0,NA,NA,NA,NA
CZI,10.1016/S2215-0366(20)30076-6,NA,NA,NA,NA
CZI,10.1016/S2215-0366(20)30077-8,NA,NA,NA,NA
CZI,10.1016/S2215-0366(20)30078-X,NA,NA,NA,NA
CZI,10.1016/S2215-0366(20)30079-1,NA,NA,NA,NA
CZI,10.1016/S2352-4642(20)30040-7,NA,NA,NA,NA
CZI,10.1016/S2352-4642(20)30072-9,NA,NA,NA,NA
CZI,10.1016/S2352-4642(20)30073-0,NA,NA,NA,NA
CZI,10.1016/S2468-1253(20)30048-0,NA,NA,NA,NA
CZI,10.1016/S2468-1253(20)30057-1,NA,NA,NA,NA
CZI,10.1017/ice.2020.55,NA,32122422,2020-03-03,2020
CZI,10.1017/ice.2020.58,NA,NA,2020-03-05,2020
CZI,10.1017/ice.2020.60,NA,NA,2020-03-05,2020
CZI,10.1017/ice.2020.62,NA,NA,2020-03-05,2020
CZI,10.1017/ice.2020.64,NA,NA,2020-03-09,2020
CZI,10.1021/acs.jmedchem.9b01913,NA,NA,2020-02-27,2020
CZI,10.1021/acsinfecdis.0c00052,NA,32125140,2020-03-03,2020
CZI,10.1021/cen-09805-buscon4,NA,NA,2020-02-03,2020
CZI,10.1021/cen-09806-buscon1,NA,NA,2020-02-10,2020
CZI,10.1021/cen-09806-buscon2,NA,NA,2020-02-10,2020
CZI,10.1021/cen-09806-scicon1,NA,NA,2020-02-10,2020
CZI,10.1021/cen-09807-buscon3,NA,NA,2020-02-17,2020
CZI,10.1021/cen-09808-buscon15,NA,NA,2020-02-24,2020
CZI,10.1021/cen-09808-scicon3,NA,NA,2020-02-24,2020
CZI,10.1021/cen-09808-scicon8,NA,NA,2020-02-24,2020
CZI,10.1037/11533-000,NA,NA,2007-11-19,2007
CZI,10.1038/531426a,NA,NA,2016-03-21,2016
CZI,10.1038/d41573-020-00016-0,NA,NA,2020-02-10,2020
CZI,10.1038/d41586-020-00135-z,NA,NA,2020-01-19,2020
CZI,10.1038/d41586-020-00153-x,NA,NA,2020-01-21,2020
CZI,10.1038/d41586-020-00154-w,NA,NA,2020-01-21,2020
CZI,10.1038/d41586-020-00166-6,NA,31992880,2020-01-22,2020
CZI,10.1038/d41586-020-00236-9,NA,32020111,2020-01-31,2020
CZI,10.1038/d41586-020-00262-7,NA,32020116,2020-02-03,2020
CZI,10.1038/d41586-020-00307-x,NA,32020126,2020-02-05,2020
CZI,10.1038/d41586-020-00354-4,NA,NA,2020-02-11,2020
CZI,10.1038/d41586-020-00361-5,NA,NA,2020-02-18,2020
CZI,10.1038/d41586-020-00364-2,NA,NA,2020-02-07,2020
CZI,10.1038/d41586-020-00377-x,NA,NA,2020-02-11,2020
CZI,10.1038/d41586-020-00378-w,NA,NA,2020-02-11,2020
CZI,10.1038/d41586-020-00405-w,NA,NA,2020-02-14,2020
CZI,10.1038/d41586-020-00412-x,NA,NA,NA,NA
CZI,10.1038/d41586-020-00444-3,NA,NA,2020-02-17,2020
CZI,10.1038/d41586-020-00458-x,NA,32071450,2020-02-18,2020
CZI,10.1038/d41586-020-00478-7,NA,NA,2020-02-21,2020
CZI,10.1038/d41586-020-00548-w,NA,32127703,2020-02-26,2020
CZI,10.1038/d41586-020-00548-w 10.1038/d41586-020-00565-9 10.1038/d41586-020-00154-w,NA,NA,NA,NA
CZI,10.1038/d41586-020-00551-1,NA,NA,2020-02-25,2020
CZI,10.1038/d41586-020-00581-9,NA,NA,NA,NA
CZI,10.1038/d41586-020-00589-1,NA,NA,2020-03-04,2020
CZI,10.1038/d41586-020-00593-5,NA,NA,2020-03-04,2020
CZI,10.1038/d41586-020-00598-0,NA,NA,NA,NA
CZI,10.1038/d41586-020-00613-4,NA,32127711,2020-03-03,2020
CZI,10.1038/d41586-020-00623-2,NA,32127714,2020-03-03,2020
CZI,10.1038/d41587-020-00002-2,NA,NA,2020-02-19,2020
CZI,10.1038/d41587-020-00003-1,NA,NA,2020-02-27,2020
CZI,10.1038/d41591-020-00002-4,NA,NA,2020-02-19,2020
CZI,10.1038/nature12328,NA,NA,2013-07-05,2013
CZI,10.1038/nature12711,NA,24172901,2013-10-29,2013
CZI,10.1038/nm.3985,NA,26552008,2015-11-09,2015
CZI,10.1038/nrmicro.2016.81,NA,27344959,2016-06-27,2016
CZI,10.1038/s41422-020-0282-0,NA,32048481,2020-02-04,2020
CZI,10.1038/s41422-020-0290-0,NA,32071427,2020-02-18,2020
CZI,10.1038/s41423-020-0372-4,NA,NA,2020-02-05,2020
CZI,10.1038/s41423-020-0374-2,NA,NA,2020-02-11,2020
CZI,10.1038/s41423-020-0377-z,NA,NA,2020-02-24,2020
CZI,10.1038/s41423-020-0385-z,NA,NA,2020-03-04,2020
CZI,10.1038/s41559-020-1150-5,NA,NA,2020-02-20,2020
CZI,10.1038/s41564-020-0670-8,NA,NA,2020-01-22,2020
CZI,10.1038/s41564-020-0688-y,NA,32094589,2020-02-24,2020
CZI,10.1038/s41564-020-0690-4,NA,NA,2020-02-18,2020
CZI,10.1038/s41569-020-0360-5,NA,NA,2020-03-05,2020
CZI,10.1038/s41579-020-0332-0,NA,NA,2020-01-27,2020
CZI,10.1038/s41579-020-0336-9,NA,NA,2020-02-12,2020
CZI,10.1038/s41586-018-0010-9,NA,29618817,2018-03-29,2018
CZI,10.1038/s41591-020-0771-1,NA,NA,2020-01-27,2020
CZI,10.1038/s41591-020-0775-x,NA,32015560,2020-02-03,2020
CZI,10.1038/s41591-020-0796-5,NA,NA,2020-02-27,2020
CZI,10.1038/s41591-020-0816-5,NA,32139890,2020-03-05,2020
CZI,10.1038/s41598-019-40799-w,NA,NA,2019-03-14,2019
CZI,10.1039/C6CS00898D,NA,NA,NA,NA
CZI,10.1042/BCJ20200029,NA,32083638,NA,NA
CZI,10.1053/j.gastro.2020.02.054,NA,NA,2020-03-03,2020
CZI,10.1053/j.gastro.2020.02.055,NA,NA,2020-03-03,2020
CZI,10.1053/j.jvca.2020.02.039,NA,NA,2020-02-28,2020
CZI,10.1056/NEJMc2001272,NA,NA,NA,NA
CZI,10.1056/NEJMc2001468,NA,32003551,NA,NA
CZI,10.1056/NEJMc2001573,NA,NA,NA,NA
CZI,10.1056/NEJMc2001621,NA,NA,NA,NA
CZI,10.1056/NEJMc2001737,NA,NA,NA,NA
CZI,10.1056/NEJMc2001899,NA,NA,NA,NA
CZI,10.1056/NEJMe2001126,NA,NA,NA,NA
CZI,10.1056/NEJMe2002387,NA,NA,NA,NA
CZI,10.1056/NEJMe2003319,NA,32101683,NA,NA
CZI,10.1056/NEJMe2004244,NA,32130833,NA,NA
CZI,10.1056/NEJMoa1211721,NA,23075143,NA,NA
CZI,10.1056/NEJMoa2001017,NA,31978945,NA,NA
CZI,10.1056/NEJMoa2001017,NA,NA,NA,NA
CZI,10.1056/NEJMoa2001191,NA,NA,NA,NA
CZI,10.1056/NEJMoa2001316,NA,NA,NA,NA
CZI,10.1056/NEJMoa2002032,NA,NA,NA,NA
CZI,10.1056/NEJMp2000929,NA,31978293,NA,NA
CZI,10.1056/NEJMp2002106,NA,32101660,NA,NA
CZI,10.1056/NEJMp2002125,NA,NA,NA,NA
CZI,10.1056/NEJMp2003762,NA,NA,NA,NA
CZI,10.1073/pnas.1922083117,NA,32054787,2020-02-14,2020
CZI,10.1074/jbc.AC120.013056,NA,32094225,NA,NA
CZI,10.1080/00036811.2020.1732357,NA,NA,2020-02-26,2020
CZI,10.1080/00480169.2019.1667282,NA,NA,2019-09-12,2019
CZI,10.1080/01478885.2020.1734718,NA,NA,2020-03-02,2020
CZI,10.1080/01652176.2020.1727993,NA,NA,2020-02-08,2020
CZI,10.1080/08998280.2020.1731272,NA,NA,2020-02-26,2020
CZI,10.1080/10410236.2020.1724639,NA,NA,2020-02-17,2020
CZI,10.1080/13032917.2020.1730621,NA,NA,2020-02-17,2020
CZI,10.1080/20477724.2020.1725339,NA,32048560,2020-02-12,2020
CZI,10.1080/21645515.2020.1724000,NA,NA,2020-02-12,2020
CZI,10.1080/22221751.2020.1719902,NA,NA,2020-01-28,2020
CZI,10.1080/22221751.2020.1723441,NA,32005086,2020-02-01,2020
CZI,10.1080/22221751.2020.1725399,NA,32020836,2020-02-05,2020
CZI,10.1080/22221751.2020.1727299,NA,32056509,2020-02-14,2020
CZI,10.1080/22221751.2020.1729069,NA,32065055,2020-02-17,2020
CZI,10.1080/22221751.2020.1729071,NA,32065057,2020-02-17,2020
CZI,10.1080/22221751.2020.1732232,NA,32122250,2020-03-03,2020
CZI,10.1080/22221751.2020.1732837,NA,32102625,2020-02-27,2020
CZI,10.1080/22221751.2020.1733440,NA,32102621,2020-02-27,2020
CZI,10.1089/lap.2017.0051,NA,NA,2017-03-30,2017
CZI,10.1089/pop.2020.0014,NA,NA,2020-03-02,2020
CZI,10.1089/sur.2020.040,NA,32096692,2020-02-25,2020
CZI,10.1093/ajcp/aqaa029,NA,32053148,2020-02-12,2020
CZI,10.1093/ajcp/aqw151.021,NA,32114745,2017-02-03,2017
CZI,10.1093/annweh/wxaa020,NA,NA,2020-02-13,2020
CZI,10.1093/bja/aew177,NA,NA,2016-07-20,2016
CZI,10.1093/cid/ciaa112,NA,NA,2020-01-31,2020
CZI,10.1093/cid/ciaa149,NA,NA,2020-02-10,2020
CZI,10.1093/cid/ciaa179,NA,NA,2020-02-25,2020
CZI,10.1093/cid/ciaa198,NA,32112072,2020-02-25,2020
CZI,10.1093/cid/ciaa199,NA,32109279,2020-02-26,2020
CZI,10.1093/cid/ciaa200,NA,32119083,2020-02-26,2020
CZI,10.1093/cid/ciaa201,NA,NA,2020-02-25,2020
CZI,10.1093/cid/ciaa203,NA,NA,2020-02-25,2020
CZI,10.1093/cid/ciaa213,NA,32129842,2020-02-27,2020
CZI,10.1093/cid/ciaa219,NA,NA,2020-02-28,2020
CZI,10.1093/clinchem/hvaa038,NA,32031590,2020-02-06,2020
CZI,10.1093/clinchem/hvaa071,NA,NA,2020-02-19,2020
CZI,10.1093/ejcts/ezw326,NA,NA,2016-10-11,2016
CZI,10.1093/femspd/ftaa006,NA,NA,2020-02-14,2020
CZI,10.1093/ije/dyaa033,NA,NA,2020-02-12,2020
CZI,10.1093/infdis/jiaa077,NA,NA,2020-02-15,2020
CZI,10.1093/infdis/jit609,NA,NA,2013-11-20,2013
CZI,10.1093/jpids/piaa018,NA,NA,2020-02-12,2020
CZI,10.1093/jtm/taaa008,NA,NA,2020-01-10,2020
CZI,10.1093/jtm/taaa015,NA,NA,2020-02-01,2020
CZI,10.1093/jtm/taaa020,NA,NA,2020-02-10,2020
CZI,10.1093/jtm/taaa027,NA,32125432,2020-02-27,2020
CZI,10.1093/jtm/taaa029,NA,32109274,2020-02-28,2020
CZI,10.1093/jtm/taaa031,NA,32125413,2020-03-03,2020
CZI,10.1093/nsr/nwaa036,NA,NA,2020-03-02,2020
CZI,10.1093/occmed/kqaa028,NA,NA,2020-02-04,2020
CZI,10.1093/qjmed/hcaa038,NA,32073631,2020-02-17,2020
CZI,10.1093/qjmed/hcaa081,NA,32125418,2020-02-27,2020
CZI,10.1097/BPO.0b013e3182840de2,NA,NA,NA,NA
CZI,10.1097/INF.0b013e31806211bf,NA,NA,NA,NA
CZI,10.1097/JCMA.0000000000000270,NA,NA,NA,NA
CZI,10.1097/mcp.0000000000000676,NA,32132379,2020-03-05,2020
CZI,10.1097/PHH.0000000000000326,NA,NA,NA,NA
CZI,10.1097/RLI.0000000000000670,NA,32091414,NA,NA
CZI,10.1097/RLI.0000000000000672,NA,32118615,NA,NA
CZI,10.1097/rli.0000000000000674,NA,32134800,2020-03-05,2020
CZI,10.1097/TA.0000000000002292,NA,NA,NA,NA
CZI,10.1099/0022-1317-81-11-2755,NA,NA,2015-08-26,2015
CZI,10.1101/2020.02.06.20020974,NA,NA,2020-02-09,2020
CZI,10.1109/MPUL.2014.2355302,NA,NA,NA,NA
CZI,10.1111/1348-0421.12754,NA,NA,2019-11-06,2019
CZI,10.1111/1468-0319.12472,NA,NA,2020-02-22,2020
CZI,10.1111/1471-0528.16192,NA,NA,2020-03-05,2020
CZI,10.1111/1751-2980.12851,NA,32096611,2020-02-25,2020
CZI,10.1111/1751-7915.13557,NA,NA,2020-03-07,2020
CZI,10.1111/acem.13951,NA,NA,2020-03-03,2020
CZI,10.1111/aje.12732,NA,NA,2020-03-03,2020
CZI,10.1111/ajt.15805,NA,32090470,2020-02-24,2020
CZI,10.1111/ajt.15832,NA,32090448,2020-02-24,2020
CZI,10.1111/all.14238,NA,32077115,2020-02-20,2020
CZI,10.1111/aogs.13836,NA,NA,2020-03-06,2020
CZI,10.1111/bjd.19011,NA,NA,2020-03-06,2020
CZI,10.1111/eci.13135,NA,NA,2020-02-28,2020
CZI,10.1111/eci.13209,NA,32003000,2020-01-31,2020
CZI,10.1111/hiv.12833,NA,NA,2020-02-04,2020
CZI,10.1111/ijcp.13486,NA,NA,2020-02-26,2020
CZI,10.1111/ijcp.13488,NA,32052918,2020-02-13,2020
CZI,10.1111/inr.12578,NA,32083728,2020-02-21,2020
CZI,10.1111/j.1447-0756.1995.tb00913.x,NA,NA,2010-08-31,2010
CZI,10.1111/j.1478-3231.2006.01349.x,NA,NA,2006-09-05,2006
CZI,10.1111/j.1708-8305.2007.00165.x,NA,NA,2010-08-11,2010
CZI,10.1111/jebm.12376,NA,32048815,2020-02-12,2020
CZI,10.1111/jth.14768,NA,NA,2020-02-19,2020
CZI,10.1111/jzo.12769,NA,NA,2020-02-19,2020
CZI,10.1111/lam.13285,NA,32060933,2020-02-15,2020
CZI,10.1111/pcn.12988,NA,NA,2020-02-08,2020
CZI,10.1111/pcn.12995,NA,NA,2020-02-27,2020
CZI,10.1111/resp.13196,NA,29052924,2017-10-20,2017
