source_x,doi,pmcid,pubmed_id,date
Elsevier,10.1016/0042-6822(91)90557-R,NA,1962455,1991-12-31
Elsevier,10.1016/0042-6822(91)90572-S,NA,1962461,1991-12-31
Elsevier,10.1016/0042-6822(91)90582-V,NA,NA,1991-12-31
Elsevier,10.1016/0042-6822(91)90606-C,NA,2024492,1991-06-30
Elsevier,10.1016/0042-6822(91)90617-K,NA,1850927,1991-06-30
Elsevier,10.1016/0042-6822(91)90635-O,NA,1850936,1991-06-30
Elsevier,10.1016/0042-6822(91)90639-S,NA,NA,1991-06-30
Elsevier,10.1016/0042-6822(91)90641-N,NA,NA,1991-05-31
Elsevier,10.1016/0042-6822(91)90677-4,NA,2024469,1991-05-31
Elsevier,10.1016/0042-6822(91)90750-6,NA,1926779,1991-11-30
Elsevier,10.1016/0042-6822(91)90760-9,NA,1926770,1991-11-30
Elsevier,10.1016/0042-6822(91)90795-D,NA,1656597,1991-11-30
Elsevier,10.1016/0042-6822(91)90810-X,NA,1833877,1991-11-30
Elsevier,10.1016/0042-6822(91)90818-V,NA,1871968,1991-09-30
Elsevier,10.1016/0042-6822(91)90827-X,NA,1651586,1991-09-30
Elsevier,10.1016/0042-6822(91)90844-2,NA,1871972,1991-09-30
Elsevier,10.1016/0042-6822(91)90887-H,NA,1901682,1991-04-30
Elsevier,10.1016/0042-6822(91)90901-M,NA,1707568,1991-04-30
Elsevier,10.1016/0042-6822(91)90904-P,NA,1673040,1991-04-30
Elsevier,10.1016/0042-6822(91)90977-J,NA,1830181,1991-08-31
Elsevier,10.1016/0042-6822(91)90994-M,NA,1649505,1991-08-31
Elsevier,10.1016/0042-6822(91)91024-B,NA,NA,1991-08-31
Elsevier,10.1016/0042-6822(92)90004-9,NA,1310175,1992-02-29
Elsevier,10.1016/0042-6822(92)90007-C,NA,1733097,1992-02-29
Elsevier,10.1016/0042-6822(92)90020-P,NA,1310183,1992-02-29
Elsevier,10.1016/0042-6822(92)90034-M,NA,1310191,1992-02-29
Elsevier,10.1016/0042-6822(92)90041-M,NA,1310195,1992-02-29
Elsevier,10.1016/0042-6822(92)90053-R,NA,NA,1992-02-29
Elsevier,10.1016/0042-6822(92)90066-X,NA,1309271,1992-01-31
Elsevier,10.1016/0042-6822(92)90089-8,NA,1727608,1992-01-31
Elsevier,10.1016/0042-6822(92)90094-6,NA,1309280,1992-01-31
Elsevier,10.1016/0042-6822(92)90174-N,NA,1329312,1992-11-30
Elsevier,10.1016/0042-6822(92)90199-Y,NA,1329326,1992-11-30
Elsevier,10.1016/0042-6822(92)90220-J,NA,1413524,1992-11-30
Elsevier,10.1016/0042-6822(92)90223-C,NA,1413526,1992-11-30
Elsevier,10.1016/0042-6822(92)90243-I,NA,1280381,1992-12-31
Elsevier,10.1016/0042-6822(92)90261-M,NA,NA,1992-12-31
Elsevier,10.1016/0042-6822(92)90267-S,NA,1280384,1992-12-31
Elsevier,10.1016/0042-6822(92)90268-T,NA,1448929,1992-12-31
Elsevier,10.1016/0042-6822(92)90279-X,NA,1448932,1992-12-31
Elsevier,10.1016/0042-6822(92)90287-Y,NA,NA,1992-12-31
Elsevier,10.1016/0042-6822(92)90306-A,NA,1310555,1992-03-31
Elsevier,10.1016/0042-6822(92)90446-V,NA,1347668,1992-04-30
Elsevier,10.1016/0042-6822(92)90460-7,NA,1312269,1992-04-30
Elsevier,10.1016/0042-6822(92)90465-2,NA,1546457,1992-04-30
Elsevier,10.1016/0042-6822(92)90521-P,NA,1316677,1992-06-30
Elsevier,10.1016/0042-6822(92)90563-5,NA,NA,1992-06-30
Elsevier,10.1016/0042-6822(92)90608-R,NA,1322604,1992-08-31
Elsevier,10.1016/0042-6822(92)90684-H,NA,1318616,1992-07-31
Elsevier,10.1016/0042-6822(92)90697-N,NA,1376538,1992-07-31
Elsevier,10.1016/0042-6822(92)90703-R,NA,1318604,1992-07-31
Elsevier,10.1016/0042-6822(92)90737-A,NA,1566586,1992-05-31
Elsevier,10.1016/0042-6822(92)90746-C,NA,1373552,1992-05-31
Elsevier,10.1016/0042-6822(92)90757-G,NA,1314455,1992-05-31
Elsevier,10.1016/0042-6822(92)90774-J,NA,1566582,1992-05-31
Elsevier,10.1016/0042-6822(92)90895-V,NA,1381535,1992-10-31
Elsevier,10.1016/0042-6822(92)90936-J,NA,NA,1992-10-31
Elsevier,10.1016/0042-6822(92)91195-Z,NA,1326823,1992-09-30
Elsevier,10.1016/0042-6822(92)91224-I,NA,1326809,1992-09-30
Elsevier,10.1016/0043-1354(88)90167-4,NA,NA,1988-12-31
Elsevier,10.1016/0044-8486(84)90273-4,NA,NA,1984-06-15
Elsevier,10.1016/0044-8486(94)00283-T,NA,NA,1995-01-31
Elsevier,10.1016/0045-9380(86)90020-4,NA,3533444,1986-03-31
Elsevier,10.1016/0045-9380(87)90031-4,NA,3556038,1987-04-30
Elsevier,10.1016/0045-9380(93)90003-U,NA,7681743,1993-02-28
Elsevier,10.1016/0045-9380(94)90037-X,NA,8055704,1994-03-31
Elsevier,10.1016/0047-6374(88)90072-3,NA,2834612,1988-02-29
Elsevier,10.1016/0047-7206(80)90080-1,NA,NA,1980-12-31
Elsevier,10.1016/0047-7206(82)90060-7,NA,NA,1982-12-31
Elsevier,10.1016/0048-9697(94)90088-4,NA,7973607,1994-09-16
Elsevier,10.1016/0048-9697(95)04808-1,NA,8525355,1995-11-30
Elsevier,10.1016/0076-6879(87)38071-1,NA,NA,1987-12-31
Elsevier,10.1016/0076-6879(94)30032-1,NA,NA,1994-12-31
Elsevier,10.1016/0076-6879(94)44004-2,NA,NA,1994-12-31
Elsevier,10.1016/0090-1229(81)90151-3,NA,NA,1981-09-30
Elsevier,10.1016/0090-1229(82)90038-1,NA,7049460,1982-02-28
Elsevier,10.1016/0090-1229(89)90116-5,NA,2521315,1989-01-31
Elsevier,10.1016/0090-1229(92)90052-P,NA,NA,1992-07-31
Elsevier,10.1016/0091-3057(91)90112-F,NA,1816582,1991-12-31
Elsevier,10.1016/0091-3057(91)90113-G,NA,1816583,1991-12-31
Elsevier,10.1016/0091-3057(92)90045-H,NA,1513872,1992-08-31
Elsevier,10.1016/0091-3057(92)90427-H,NA,1448488,1992-11-30
Elsevier,10.1016/0091-3057(93)90567-D,NA,8278450,1993-11-30
Elsevier,10.1016/0091-3057(94)90092-2,NA,7862728,1994-11-30
Elsevier,10.1016/0091-6749(72)90060-7,NA,NA,1972-02-29
Elsevier,10.1016/0091-6749(76)90011-7,NA,180072,1976-06-30
Elsevier,10.1016/0091-6749(79)90046-0,NA,458056,1979-08-31
Elsevier,10.1016/0091-6749(79)90106-4,NA,85648,1979-04-30
Elsevier,10.1016/0091-6749(87)90041-8,NA,3305665,1987-09-30
Elsevier,10.1016/0091-6749(88)90176-5,NA,3286731,1988-05-31
Elsevier,10.1016/0091-6749(89)90368-0,NA,2477431,1989-10-31
Elsevier,10.1016/0091-6749(92)90219-R,NA,1316390,1992-05-31
Elsevier,10.1016/0091-7435(74)90019-X,NA,4373705,1974-12-31
Elsevier,10.1016/0092-1157(74)90045-6,NA,4459399,1974-12-31
Elsevier,10.1016/0092-1157(76)90041-X,NA,3506,1976-12-31
Elsevier,10.1016/0092-1157(89)90013-9,NA,2793873,1989-12-31
Elsevier,10.1016/0092-8674(77)90131-3,NA,199356,1977-10-31
Elsevier,10.1016/0092-8674(82)90454-8,NA,6295637,1982-07-31
Elsevier,10.1016/0092-8674(83)90083-1,NA,6299584,1983-03-31
Elsevier,10.1016/0092-8674(84)90034-5,NA,6323023,1984-04-30
Elsevier,10.1016/0092-8674(84)90267-8,NA,6091897,1984-10-31
Elsevier,10.1016/0092-8674(84)90552-X,NA,6088073,1984-08-31
Elsevier,10.1016/0092-8674(85)90084-4,NA,2986849,1985-05-31
Elsevier,10.1016/0092-8674(85)90259-4,NA,NA,1985-12-31
Elsevier,10.1016/0092-8674(86)90075-9,NA,3019557,1986-09-12
Elsevier,10.1016/0092-8674(86)90600-8,NA,3021340,1986-11-07
Elsevier,10.1016/0092-8674(86)90617-3,NA,3022935,1986-11-21
Elsevier,10.1016/0092-8674(86)90710-5,NA,3530500,1986-09-26
Elsevier,10.1016/0092-8674(86)90869-X,NA,NA,1986-07-04
Elsevier,10.1016/0092-8674(87)90024-9,NA,3607878,1987-08-14
Elsevier,10.1016/0092-8674(87)90087-0,NA,NA,1987-03-13
Elsevier,10.1016/0092-8674(87)90211-X,NA,3036368,1987-07-17
Elsevier,10.1016/0092-8674(87)90212-1,NA,3594569,1987-07-17
Elsevier,10.1016/0092-8674(87)90226-1,NA,2954653,1987-07-17
Elsevier,10.1016/0092-8674(87)90613-1,NA,NA,1987-06-19
Elsevier,10.1016/0092-8674(88)90031-1,NA,2846182,1988-11-04
Elsevier,10.1016/0092-8674(88)90048-7,NA,3167982,1988-10-21
Elsevier,10.1016/0092-8674(88)90115-8,NA,2843289,1988-09-23
Elsevier,10.1016/0092-8674(88)90414-X,NA,2449974,1988-03-11
Elsevier,10.1016/0092-8674(89)90124-4,NA,2720781,1989-05-19
Elsevier,10.1016/0092-8674(89)90395-4,NA,2473840,1989-07-14
Elsevier,10.1016/0092-8674(89)90504-7,NA,2550143,1989-09-22
Elsevier,10.1016/0092-8674(89)90780-0,NA,NA,1989-12-22
Elsevier,10.1016/0092-8674(89)90911-2,NA,2470509,1989-05-05
Elsevier,10.1016/0092-8674(90)90007-2,NA,2199062,1990-08-10
Elsevier,10.1016/0092-8674(90)90097-X,NA,2138058,1990-03-09
Elsevier,10.1016/0092-8674(90)90245-A,NA,NA,1990-07-13
Elsevier,10.1016/0092-8674(90)90371-K,NA,2164889,1990-07-27
Elsevier,10.1016/0092-8674(90)90702-G,NA,NA,1990-06-29
Elsevier,10.1016/0092-8674(91)90224-M,NA,NA,1991-01-11
Elsevier,10.1016/0092-8674(91)90654-H,NA,NA,1991-01-25
Elsevier,10.1016/0092-8674(92)90027-A,NA,1547485,1992-03-06
Elsevier,10.1016/0092-8674(92)90226-3,NA,1316805,1992-05-15
Elsevier,10.1016/0092-8674(93)90060-4,NA,NA,1993-01-15
Elsevier,10.1016/0092-8674(93)90255-O,NA,8500169,1993-05-21
Elsevier,10.1016/0092-8674(93)90479-A,NA,8242736,1993-11-19
Elsevier,10.1016/0092-8674(93)90507-M,NA,8358788,1993-08-27
Elsevier,10.1016/0092-8674(93)90516-S,NA,8395350,1993-08-27
Elsevier,10.1016/0092-8674(95)90341-0,NA,NA,1995-04-21
Elsevier,10.1016/0092-8674(95)90348-8,NA,7534214,1995-03-10
Elsevier,10.1016/0092-8674(95)90450-6,NA,7813017,1995-01-13
Elsevier,10.1016/0093-691X(85)90202-X,NA,NA,1985-04-30
Elsevier,10.1016/0093-691X(86)90182-2,NA,NA,1986-01-31
Elsevier,10.1016/0093-691X(94)00012-J,NA,NA,1995-01-31
Elsevier,10.1016/0094-5765(92)90203-U,NA,11537568,1992-07-31
Elsevier,10.1016/0098-2997(79)90005-0,NA,NA,1979-12-31
Elsevier,10.1016/0098-2997(94)90042-6,NA,7968312,1994-12-31
Elsevier,10.1016/0140-6736(90)92350-Q,NA,1976885,1990-10-06
Elsevier,10.1016/0140-6736(91)92573-K,NA,1672953,1991-04-06
Elsevier,10.1016/0140-6736(92)90037-4,NA,1346189,1992-01-25
Elsevier,10.1016/0140-6736(92)91645-O,NA,1346409,1992-02-08
Elsevier,10.1016/0140-6736(93)90277-N,NA,NA,1993-02-27
Elsevier,10.1016/0140-6736(93)93187-6,NA,8097851,1993-05-01
Elsevier,10.1016/0141-0229(86)90155-9,NA,NA,1986-07-31
Elsevier,10.1016/0141-0229(90)90046-S,NA,1366517,1990-03-31
Elsevier,10.1016/0141-0229(90)90124-9,NA,NA,1990-12-31
Elsevier,10.1016/0141-0229(92)90032-J,NA,NA,1992-01-31
Elsevier,10.1016/0141-0229(94)90180-5,NA,NA,1994-04-30
Elsevier,10.1016/0143-4179(90)90154-Q,NA,2158005,1990-01-31
Elsevier,10.1016/0143-4179(94)90122-8,NA,NA,1994-05-31
Elsevier,10.1016/0145-2126(90)90024-4,NA,2189044,1990-12-31
Elsevier,10.1016/0147-9571(78)90012-7,NA,93039,1978-12-31
Elsevier,10.1016/0147-9571(79)90084-5,NA,232863,1979-12-31
Elsevier,10.1016/0147-9571(81)90001-1,NA,6183048,1981-12-31
Elsevier,10.1016/0147-9571(81)90003-5,NA,6754243,1981-12-31
Elsevier,10.1016/0147-9571(81)90008-4,NA,6277556,1981-12-31
Elsevier,10.1016/0147-9571(81)90015-1,NA,6277557,1981-12-31
Elsevier,10.1016/0147-9571(84)90007-9,NA,6548676,1984-12-31
Elsevier,10.1016/0147-9571(85)90037-2,NA,3910345,1985-12-31
Elsevier,10.1016/0147-9571(86)90023-8,NA,2431832,1986-12-31
Elsevier,10.1016/0147-9571(88)90003-3,NA,2838218,1988-12-31
Elsevier,10.1016/0147-9571(88)90021-5,NA,2846230,1988-12-31
Elsevier,10.1016/0147-9571(88)90037-9,NA,3064965,1988-12-31
Elsevier,10.1016/0147-9571(89)90005-2,NA,2550169,1989-12-31
Elsevier,10.1016/0147-9571(89)90058-1,NA,2558838,1989-12-31
Elsevier,10.1016/0147-9571(89)90062-3,NA,2558837,1989-12-31
Elsevier,10.1016/0147-9571(89)90065-9,NA,NA,1989-12-31
Elsevier,10.1016/0147-9571(89)90084-2,NA,NA,1989-12-31
Elsevier,10.1016/0147-9571(89)90085-4,NA,NA,1989-12-31
Elsevier,10.1016/0147-9571(89)90086-6,NA,NA,1989-12-31
Elsevier,10.1016/0147-9571(90)90085-8,NA,1963836,1990-12-31
Elsevier,10.1016/0147-9571(90)90333-O,NA,NA,1990-12-31
Elsevier,10.1016/0147-9571(90)90334-P,NA,NA,1990-12-31
Elsevier,10.1016/0147-9571(90)90335-Q,NA,NA,1990-12-31
Elsevier,10.1016/0147-9571(90)90336-R,NA,NA,1990-12-31
Elsevier,10.1016/0147-9571(90)90337-S,NA,NA,1990-12-31
Elsevier,10.1016/0147-9571(90)90338-T,NA,NA,1990-12-31
Elsevier,10.1016/0147-9571(90)90339-U,NA,NA,1990-12-31
Elsevier,10.1016/0147-9571(90)90340-Y,NA,NA,1990-12-31
Elsevier,10.1016/0147-9571(91)90130-6,NA,1657511,1991-12-31
Elsevier,10.1016/0147-9571(92)90004-B,NA,1330423,1992-10-31
Elsevier,10.1016/0147-9571(92)90019-N,NA,NA,1992-10-31
Elsevier,10.1016/0147-9571(92)90020-R,NA,NA,1992-10-31
Elsevier,10.1016/0147-9571(92)90021-I,NA,NA,1992-10-31
Elsevier,10.1016/0147-9571(92)90022-J,NA,NA,1992-10-31
Elsevier,10.1016/0147-9571(92)90023-K,NA,NA,1992-10-31
Elsevier,10.1016/0147-9571(92)90024-L,NA,NA,1992-10-31
Elsevier,10.1016/0147-9571(92)90097-B,NA,NA,1992-01-31
Elsevier,10.1016/0147-9571(93)90158-2,NA,8281742,1993-10-31
Elsevier,10.1016/0147-9571(94)90034-5,NA,7924249,1994-05-31
Elsevier,10.1016/0147-9571(94)90035-3,NA,7924250,1994-05-31
Elsevier,10.1016/0147-9571(94)90038-8,NA,7924246,1994-05-31
Elsevier,10.1016/0147-9571(94)90039-6,NA,7924247,1994-05-31
Elsevier,10.1016/0147-9571(94)90052-3,NA,NA,1994-12-31
Elsevier,10.1016/0147-9571(95)00013-X,NA,8549112,1995-09-30
Elsevier,10.1016/0147-9571(95)00030-5,NA,8814979,1996-02-29
Elsevier,10.1016/0147-9571(95)98850-H,NA,7621673,1995-02-28
Elsevier,10.1016/0147-9571(96)86844-5,NA,NA,1996-02-29
Elsevier,10.1016/0147-9571(96)86845-7,NA,NA,1996-02-29
Elsevier,10.1016/0147-9571(96)86846-9,NA,NA,1996-02-29
Elsevier,10.1016/0147-9571(96)86847-0,NA,NA,1996-02-29
Elsevier,10.1016/0147-9571(96)86848-2,NA,NA,1996-02-29
Elsevier,10.1016/j.clinthera.2004.11.014,NA,NA,2004-11-30
Elsevier,10.1016/0161-5890(89)90014-X,NA,2467199,1989-01-31
Elsevier,10.1016/0163-7258(79)90014-7,NA,111266,1979-12-31
Elsevier,10.1016/0163-7258(79)90015-9,NA,313572,1979-12-31
Elsevier,10.1016/0163-7258(79)90024-X,NA,392551,1979-12-31
Elsevier,10.1016/0163-7258(79)90063-9,NA,NA,1979-12-31
Elsevier,10.1016/0163-7258(85)90033-6,NA,3939479,1985-12-31
Elsevier,10.1016/0163-7258(87)90066-0,NA,3310033,1987-12-31
Elsevier,10.1016/0163-7258(89)90098-3,NA,2499895,1989-12-31
Elsevier,10.1016/0163-7258(90)90091-F,NA,2203072,1990-12-31
Elsevier,10.1016/0163-7258(93)90021-5,NA,8127923,1993-12-31
Elsevier,10.1016/0163-7258(93)90067-N,NA,8415874,1993-12-31
Elsevier,10.1016/0163-7258(94)90040-X,NA,7533301,1994-12-31
Elsevier,10.1016/0163-7827(88)90012-4,NA,3075761,1988-12-31
Elsevier,10.1016/0165-0173(88)90010-0,NA,3066438,1988-11-30
Elsevier,10.1016/0165-0378(93)00863-O,NA,8040834,1994-01-31
Elsevier,10.1016/0165-2427(82)90018-6,NA,6293157,1982-09-30
Elsevier,10.1016/0165-2427(82)90032-0,NA,7101722,1982-01-31
Elsevier,10.1016/0165-2427(82)90047-2,NA,NA,1982-11-30
Elsevier,10.1016/0165-2427(82)90048-4,NA,NA,1982-11-30
Elsevier,10.1016/0165-2427(82)90049-6,NA,NA,1982-11-30
Elsevier,10.1016/0165-2427(83)90059-4,NA,6191431,1983-03-31
Elsevier,10.1016/0165-2427(84)90006-0,NA,6610247,1984-03-31
Elsevier,10.1016/0165-2427(84)90050-3,NA,6204435,1984-05-31
Elsevier,10.1016/0165-2427(84)90054-0,NA,6091321,1984-07-31
Elsevier,10.1016/0165-2427(86)90087-5,NA,3006327,1986-01-31
Elsevier,10.1016/0165-2427(86)90093-0,NA,3008409,1986-02-28
Elsevier,10.1016/0165-2427(87)90085-7,NA,2888227,1987-06-30
Elsevier,10.1016/0165-2427(87)90124-3,NA,3501632,1987-12-31
Elsevier,10.1016/0165-2427(87)90126-7,NA,3433671,1987-12-31
Elsevier,10.1016/0165-2427(87)90159-0,NA,2829415,1987-12-31
Elsevier,10.1016/0165-2427(87)90161-9,NA,2829416,1987-12-31
Elsevier,10.1016/0165-2427(87)90166-8,NA,NA,1987-12-31
Elsevier,10.1016/0165-2427(87)90167-X,NA,NA,1987-12-31
Elsevier,10.1016/0165-2427(88)90001-3,NA,2847405,1988-09-30
Elsevier,10.1016/0165-2427(88)90039-6,NA,3376424,1988-02-29
Elsevier,10.1016/0165-2427(88)90045-1,NA,3176334,1988-07-31
Elsevier,10.1016/0165-2427(88)90053-0,NA,2838948,1988-03-31
Elsevier,10.1016/0165-2427(88)90160-2,NA,3137720,1988-06-30
Elsevier,10.1016/0165-2427(89)90038-X,NA,2552650,1989-07-31
Elsevier,10.1016/0165-2427(89)90043-3,NA,2508298,1989-07-31
Elsevier,10.1016/0165-2427(89)90052-4,NA,NA,1989-07-31
Elsevier,10.1016/0165-2427(89)90076-7,NA,NA,1989-06-30
Elsevier,10.1016/0165-2427(89)90105-0,NA,NA,1989-11-30
Elsevier,10.1016/0165-2427(89)90114-1,NA,2482570,1989-11-30
Elsevier,10.1016/0165-2427(89)90132-3,NA,2549696,1989-05-31
Elsevier,10.1016/0165-2427(89)90157-8,NA,NA,1989-12-31
Elsevier,10.1016/0165-2427(89)90166-9,NA,2603387,1989-08-31
Elsevier,10.1016/0165-2427(89)90183-9,NA,NA,1989-11-15
Elsevier,10.1016/0165-2427(90)90017-M,NA,2139993,1990-02-28
Elsevier,10.1016/0165-2427(90)90029-R,NA,2116051,1990-06-30
Elsevier,10.1016/0165-2427(90)90037-S,NA,2160144,1990-03-31
Elsevier,10.1016/0165-2427(90)90064-Y,NA,2260281,1990-10-31
Elsevier,10.1016/0165-2427(90)90076-5,NA,2156374,1990-01-31
Elsevier,10.1016/0165-2427(90)90137-H,NA,NA,1990-08-31
Elsevier,10.1016/0165-2427(90)90138-I,NA,NA,1990-08-31
Elsevier,10.1016/0165-2427(91)90055-H,NA,1949586,1991-08-31
Elsevier,10.1016/0165-2427(91)90125-V,NA,1835214,1991-07-31
Elsevier,10.1016/0165-2427(92)90049-V,NA,1632065,1992-05-31
Elsevier,10.1016/0165-2427(92)90070-7,NA,1318600,1992-04-30
Elsevier,10.1016/0165-2427(92)90116-8,NA,1337400,1992-12-31
Elsevier,10.1016/0165-2427(92)90136-E,NA,1534431,1992-01-15
Elsevier,10.1016/0165-2427(92)90143-E,NA,1317618,1992-01-15
Elsevier,10.1016/0165-2427(93)90059-D,NA,8236791,1993-07-31
Elsevier,10.1016/0165-2427(93)90067-E,NA,7906907,1993-12-31
Elsevier,10.1016/0165-2427(93)90101-9,NA,8475618,1993-03-31
Elsevier,10.1016/0165-2427(93)90107-F,NA,NA,1993-03-31
Elsevier,10.1016/0165-2427(93)90134-P,NA,NA,1993-02-28
Elsevier,10.1016/0165-2427(93)90140-Y,NA,NA,1993-02-28
Elsevier,10.1016/0165-2427(93)90141-P,NA,NA,1993-02-28
Elsevier,10.1016/0165-2427(93)90149-X,NA,NA,1993-02-28
Elsevier,10.1016/0165-2427(94)05343-Q,NA,7676610,1995-04-30
Elsevier,10.1016/0165-2427(94)05345-S,NA,7676612,1995-04-30
Elsevier,10.1016/0165-2427(94)05351-R,NA,7676616,1995-04-30
Elsevier,10.1016/0165-2427(94)05375-3,NA,8533300,1995-07-31
Elsevier,10.1016/0165-2427(94)05379-7,NA,8533302,1995-07-31
Elsevier,10.1016/0165-2427(94)05416-P,NA,8533315,1995-09-30
Elsevier,10.1016/0165-2427(94)07012-V,NA,7618252,1995-05-31
Elsevier,10.1016/0165-2427(94)90011-6,NA,NA,1994-01-31
Elsevier,10.1016/0165-2427(94)90040-X,NA,8042281,1994-04-30
Elsevier,10.1016/0165-2427(94)90075-2,NA,7810062,1994-09-30
Elsevier,10.1016/0165-2427(94)90102-3,NA,7941308,1994-06-30
Elsevier,10.1016/0165-2427(94)90124-4,NA,7856068,1994-10-31
Elsevier,10.1016/0165-2427(94)90155-4,NA,NA,1994-10-31
Elsevier,10.1016/0165-2427(94)90162-7,NA,NA,1994-11-30
Elsevier,10.1016/0165-2427(94)90163-5,NA,NA,1994-11-30
Elsevier,10.1016/0165-2427(95)05446-D,NA,8588333,1995-11-30
Elsevier,10.1016/0165-2427(95)05459-J,NA,8588340,1995-11-30
Elsevier,10.1016/0165-2427(95)05520-7,NA,8792565,1996-06-01
Elsevier,10.1016/0165-2427(95)05535-5,NA,8807779,1996-06-15
Elsevier,10.1016/0165-2427(95)90003-9,NA,NA,1995-10-31
Elsevier,10.1016/0165-2427(95)90004-7,NA,NA,1995-10-31
Elsevier,10.1016/0165-2478(83)90042-1,NA,6317546,1983-12-31
Elsevier,10.1016/0165-2478(85)90121-X,NA,NA,1985-12-31
Elsevier,10.1016/0165-2478(85)90171-3,NA,3002974,1985-12-31
Elsevier,10.1016/0165-2478(94)90029-9,NA,7829125,1994-09-30
Elsevier,10.1016/0165-2478(94)90224-0,NA,7721334,1994-12-31
Elsevier,10.1016/0165-2478(94)90227-5,NA,NA,1994-12-31
Elsevier,10.1016/0165-3806(92)90023-P,NA,1638741,1992-05-22
Elsevier,10.1016/0165-4608(83)90058-4,NA,6354430,1983-11-30
Elsevier,10.1016/0165-5728(84)90018-3,NA,NA,1984-07-31
Elsevier,10.1016/0165-5728(84)90022-5,NA,6086712,1984-08-31
Elsevier,10.1016/0165-5728(84)90026-2,NA,NA,1984-08-31
Elsevier,10.1016/0165-5728(84)90070-5,NA,NA,1984-10-31
Elsevier,10.1016/0165-5728(86)90026-3,NA,3016024,1986-08-31
Elsevier,10.1016/0165-5728(86)90042-1,NA,NA,1986-10-31
Elsevier,10.1016/0165-5728(86)90043-3,NA,NA,1986-10-31
Elsevier,10.1016/0165-5728(86)90073-1,NA,3944250,1986-03-31
Elsevier,10.1016/0165-5728(86)90092-5,NA,NA,1986-07-31
Elsevier,10.1016/0165-5728(87)90017-8,NA,3031130,1987-04-30
Elsevier,10.1016/0165-5728(87)90023-3,NA,NA,1987-04-30
Elsevier,10.1016/0165-5728(87)90024-5,NA,NA,1987-04-30
Elsevier,10.1016/0165-5728(87)90062-2,NA,3025254,1987-01-31
Elsevier,10.1016/0165-5728(87)90074-9,NA,NA,1987-01-31
Elsevier,10.1016/0165-5728(87)90076-2,NA,3497946,1987-10-31
Elsevier,10.1016/0165-5728(87)90099-3,NA,2433306,1987-02-28
Elsevier,10.1016/0165-5728(87)90121-4,NA,3110208,1987-08-31
Elsevier,10.1016/0165-5728(87)90125-1,NA,NA,1987-08-31
Elsevier,10.1016/0165-5728(87)90141-X,NA,NA,1987-09-30
Elsevier,10.1016/0165-5728(87)90142-1,NA,NA,1987-09-30
Elsevier,10.1016/0165-5728(87)90197-4,NA,NA,1987-09-30
Elsevier,10.1016/0165-5728(87)90198-6,NA,NA,1987-09-30
Elsevier,10.1016/0165-5728(87)90285-2,NA,NA,1987-09-30
Elsevier,10.1016/0165-5728(87)90286-4,NA,NA,1987-09-30
Elsevier,10.1016/0165-5728(88)90007-0,NA,2842378,1988-09-30
Elsevier,10.1016/0165-5728(88)90014-8,NA,3262624,1988-10-31
Elsevier,10.1016/0165-5728(88)90016-1,NA,NA,1988-10-31
Elsevier,10.1016/0165-5728(88)90018-5,NA,2447122,1988-01-31
Elsevier,10.1016/0165-5728(88)90045-8,NA,NA,1988-08-31
Elsevier,10.1016/0165-5728(88)90049-5,NA,3133393,1988-07-31
Elsevier,10.1016/0165-5728(88)90082-3,NA,NA,1988-02-29
Elsevier,10.1016/0165-5728(88)90083-5,NA,NA,1988-02-29
Elsevier,10.1016/0165-5728(88)90084-7,NA,NA,1988-02-29
Elsevier,10.1016/0165-5728(88)90085-9,NA,NA,1988-02-29
Elsevier,10.1016/0165-5728(88)90102-6,NA,2452831,1988-06-30
Elsevier,10.1016/0165-5728(88)90141-5,NA,2848860,1988-12-31
Elsevier,10.1016/0165-5728(88)90183-X,NA,NA,1988-12-31
Elsevier,10.1016/0165-5728(88)90184-1,NA,NA,1988-12-31
Elsevier,10.1016/0165-5728(89)90022-2,NA,2539387,1989-05-31
Elsevier,10.1016/0165-5728(89)90040-4,NA,2538490,1989-04-30
Elsevier,10.1016/0165-5728(89)90051-9,NA,2787806,1989-08-31
Elsevier,10.1016/0165-5728(89)90065-9,NA,2470776,1989-06-30
Elsevier,10.1016/0165-5728(89)90067-2,NA,2470778,1989-06-30
Elsevier,10.1016/0165-5728(89)90097-0,NA,2553770,1989-09-30
Elsevier,10.1016/0165-5728(89)90104-5,NA,2681260,1989-09-30
Elsevier,10.1016/0165-5728(89)90106-9,NA,2478575,1989-09-30
Elsevier,10.1016/0165-5728(89)90139-2,NA,2555395,1989-12-31
Elsevier,10.1016/0165-5728(89)90158-6,NA,2535702,1989-01-31
Elsevier,10.1016/0165-5728(89)90166-5,NA,2913043,1989-02-28
Elsevier,10.1016/0165-5728(89)90167-7,NA,NA,1989-02-28
Elsevier,10.1016/0165-5728(89)90171-9,NA,2463998,1989-02-28
Elsevier,10.1016/0165-5728(89)90188-4,NA,NA,1989-02-28
Elsevier,10.1016/0165-5728(90)90050-W,NA,2172304,1990-11-30
Elsevier,10.1016/0165-5728(90)90058-U,NA,1970580,1990-05-31
Elsevier,10.1016/0165-5728(90)90074-W,NA,2332484,1990-05-31
Elsevier,10.1016/0165-5728(90)90103-T,NA,2121799,1990-12-31
Elsevier,10.1016/0165-5728(90)90115-4,NA,1688446,1990-01-31
Elsevier,10.1016/0165-5728(90)90120-C,NA,1688444,1990-01-31
